GICS.Sector,total_area,coastal_risk_reduction_service_adj_sum,nitrogen_retention_service_adj_sum,sediment_retention_service_adj_sum,endemic_biodiversity_adj_sum,redlist_species_adj_sum,species_richness_adj_sum,kba_within_1km_adj_sum
Consumer Discretionary,337843.6693,0,166674236.1,16442986.81,3.55E-06,25.51198837,0.132241707,0.221598166
Consumer Discretionary,54936.5917,3084.757507,17817844.45,478592.7647,7.11E-07,2.426339361,0.015501803,0
Consumer Discretionary,63641.20608,4161.861396,28950884.08,5545486.904,1.22E-06,6.109363833,0.024326963,0.062440114
Consumer Discretionary,116526.5032,0,16649219,381775.6974,2.39E-06,5.489863904,0.032128948,0.031220057
Consumer Discretionary,76690.33576,0,22143437.24,2157644.288,6.02E-06,9.282660854,0.026780838,0
Consumer Discretionary,5619.610293,0,0,0,2.80E-07,0.374640686,0.002283613,0
Consumer Discretionary,104687.6579,46991.56125,10958079.11,11517339.52,3.61E-06,8.56063646,0.037840179,0
Consumer Discretionary,25346.40285,0,55321.91445,47410.35346,2.56E-06,4.121804468,0.012185726,0
Consumer Discretionary,100226.8295,0,7991130.721,615012.6651,2.17E-06,9.440265516,0.036646479,0.047153178
Consumer Discretionary,21102.61686,0,73116.38671,18673.60037,2.57E-06,3.797437141,0.010187292,0
Consumer Discretionary,284065.8595,5314.775243,73168006.98,110726231.6,2.64E-05,27.25755747,0.086396381,0.284038281
Consumer Discretionary,29590.18885,0,6614571.896,352178.777,6.83E-07,1.234807718,0.007988225,0
Consumer Discretionary,15483.00658,59729.24987,14356.9033,0,7.73E-07,1.673180886,0.005731544,0
Consumer Discretionary,181812.0785,69.77564145,39848147.27,5529165.676,2.40E-06,14.75375759,0.066578091,0
Consumer Discretionary,105338.7851,0.60451603,10396306.46,238964693.2,1.88E-05,11.64186934,0.029313457,0.387796791
Consumer Discretionary,31183.05554,0,1709370.472,42686338.22,3.45E-06,3.742706698,0.009662987,0.062440114
Consumer Discretionary,398440.3389,0,74806987.7,21708293.18,3.36E-05,43.07382261,0.131444627,0.443196332
Consumer Discretionary,5619.610292,10180.54747,0,0,4.59E-07,0.561961029,0.001608762,0
Consumer Discretionary,39453.58512,0,2017250.737,5339404.977,3.06E-06,3.304378064,0.011548891,0
Consumer Discretionary,11239.22058,0,190856.6389,819205.6835,8.37E-07,0.99904183,0.003252217,0
Consumer Discretionary,80934.12175,0,635247.5142,459667.7471,2.28E-06,3.119597922,0.027432238,0.062440114
Consumer Discretionary,35426.84153,0,3219758.017,460082.3067,2.91E-06,3.625234369,0.011098199,0
Consumer Discretionary,431992.4607,0,257392475.3,71712258.03,2.60E-05,43.68217693,0.140377203,0.062440114
Consumer Discretionary,83585.04104,0,38492526.7,1431514.055,3.10E-06,5.295705688,0.027706734,0.109593292
Consumer Discretionary,5619.61029,1469.756632,1572.02927,1336.741139,1.05E-08,0.624401143,0.000691264,0
Consumer Discretionary,41046.45183,4408.929311,17247414.87,7019662.99,6.40E-07,3.427148483,0.015342875,0
Consumer Discretionary,25563.44525,0,0,0,1.52E-06,1.988267964,0.005846429,0.062440114
Consumer Discretionary,66443.49911,5413.189584,4719446.195,1105862.174,5.24E-06,5.236424142,0.021895314,0
Consumer Discretionary,36802.66584,0,0,0,3.34E-06,3.20890796,0.010900563,0
Consumer Discretionary,28214.36454,0,3899962.803,730815.4303,1.51E-06,2.507943515,0.010002576,0
Consumer Discretionary,5619.610291,0,0,0,5.25E-07,0.499520915,0.001673225,0
Consumer Discretionary,19726.79256,0,3321151.808,3701399.295,1.89E-06,1.972679256,0.005921125,0
Consumer Discretionary,19726.79257,957.5330401,3553921.958,1485208.477,1.58E-06,1.753492673,0.005688702,0
Consumer Discretionary,5619.610293,0,1988105.355,184597.2673,5.93E-08,0.936601716,0.001598988,0.062440114
Consumer Discretionary,65234.07278,0,46278265.69,2729009.591,3.53E-07,4.310956413,0.022262324,0.221598166
Consumer Discretionary,9863.396282,0,817068.8065,6561686.122,2.98E-07,1.612033139,0.002983378,0
Consumer Discretionary,5619.610294,0,5993365.33,75888176.49,1.36E-07,0.561961029,0.001666916,0
Consumer Discretionary,15483.00657,0,2372062.691,15258.7058,8.10E-07,1.079353616,0.006129281,0
Consumer Discretionary,5619.610291,0,12349959.28,11618726.6,2.22E-07,0.936601715,0.001698158,0
Consumer Discretionary,11239.22058,0,709127.9922,1909011.212,4.51E-07,1.935643545,0.003412201,0.062440114
Consumer Discretionary,5619.610291,0,530222.157,16160905.25,2.36E-07,0.999041829,0.001712522,0
Consumer Discretionary,15483.00657,0,1405438.979,34685.67609,1.21E-07,1.032200438,0.006257573,0
Consumer Discretionary,15483.00657,0,0,0,5.18E-07,1.251387022,0.005925107,0
Consumer Discretionary,9863.396283,0,16468.57542,7194.560647,7.93E-07,1.534306088,0.004318104,0
Consumer Discretionary,5619.610292,0,5108.327221,3826.12435,6.76E-08,0.624401144,0.001475096,0
Consumer Discretionary,5619.610292,0,90781.91641,93203.92942,6.78E-08,0.249760457,0.001511037,0
Consumer Discretionary,25346.40286,4454.197753,7589759.977,334448.1726,3.19E-07,2.315453702,0.010415301,0
Consumer Discretionary,5619.610292,0,5121520.005,15729.16335,6.30E-08,0.811721487,0.001799327,0
Consumer Discretionary,5619.610292,0,994980.35,171170.9256,1.02E-07,0.811721487,0.001931616,0
Consumer Discretionary,9863.396282,0,722907.2282,144806.0423,1.78E-07,1.424712796,0.003382004,0
Consumer Discretionary,25346.40286,0,1607072.805,22428089.22,2.75E-07,1.564879962,0.009099993,0
Consumer Discretionary,5619.610292,0,2878313.94,118427.0195,9.62E-08,0.811721487,0.001891772,0
Consumer Discretionary,5619.610292,0,1790354.515,51333.29413,1.01E-07,0.811721487,0.001927712,0
Consumer Discretionary,15483.00657,0,13905663.36,1396699.279,1.26E-07,1.204233845,0.00612576,0
Consumer Discretionary,5619.610292,0,1291253.947,90591.44285,9.47E-08,0.811721487,0.001868854,0
Consumer Discretionary,5619.610292,0,5982427.318,43939.67043,9.70E-08,0.811721487,0.001899848,0
Consumer Discretionary,5619.610292,34016.48063,0,0,0,0,0,0
Consumer Discretionary,50692.80571,2371.6614,41035923.77,19436085.66,5.30E-07,2.831553921,0.015884627,0.062440114
Consumer Discretionary,5619.610292,0,698200.2386,215263.5274,3.72E-08,0.624401144,0.001790188,0
Consumer Discretionary,40829.40943,0,25338198.03,378353.7094,3.89E-07,2.221147346,0.012554147,0
Consumer Discretionary,15483.00657,0,1498632.952,199117.8583,2.16E-07,0.688133626,0.004465583,0
Consumer Discretionary,15483.00657,0,7167650.533,467754.4523,2.82E-07,0.688133626,0.004671805,0
Consumer Discretionary,15483.00657,0,25991688.96,3083247.348,2.60E-07,0.75057374,0.004833177,0
Consumer Discretionary,15483.00657,0,0,0,6.56E-08,1.376267251,0.005368884,0
Consumer Discretionary,5619.610292,0,18642883.81,3488794.185,2.85E-08,0.312200572,0.001721319,0
Consumer Discretionary,11239.22058,0,387690.1861,308622.3083,7.72E-08,0.561961029,0.003165327,0
Consumer Discretionary,5619.610292,0,974465.4631,438299.0696,6.25E-08,0.312200572,0.00170089,0
Consumer Discretionary,5619.610292,0,0,0,0,0,0,0
Consumer Discretionary,5619.610292,0,311201.3426,59889.63862,2.70E-08,0.249760457,0.001684766,0
Consumer Discretionary,5619.610292,0,9608803.3,87326.76146,4.67E-08,0.140490257,0.001288113,0
Consumer Discretionary,5619.610292,0,162302.2595,28384.28865,3.56E-08,0.124880229,0.001229255,0
Consumer Discretionary,25346.40285,0,41582146.6,128172.5516,9.64E-07,0.563253397,0.005726928,0
Consumer Discretionary,9863.396282,0,644590.3194,86899.25321,6.41E-08,0.172033406,0.002205602,0
Consumer Discretionary,11239.22058,0,804528.1669,2322.54475,7.92E-08,0.249760457,0.002510335,0
Consumer Discretionary,5619.610292,0,4392105.079,39707.86973,4.65E-07,0.124880229,0.001303997,0
Consumer Discretionary,5619.610292,0,0,0.060152547,2.69E-08,0.312200572,0.001778968,0
Consumer Discretionary,5619.610292,0,2312693.67,20865.77302,3.34E-08,0.124880229,0.001234202,0
Consumer Discretionary,11239.22058,0,3215710.721,18682.57588,6.67E-08,0.249760457,0.002482471,0
Consumer Discretionary,5619.610292,0,74810.00053,183.9130732,1.38E-08,0.249760457,0.001767122,0
Consumer Discretionary,5619.610292,0,0,0,0,0,0,0
Consumer Discretionary,9863.396282,-3.95E-14,0,0,2.17E-08,0.54796646,0.002400915,0
Consumer Discretionary,11239.22058,-1.01E-13,0,0,2.47E-08,0.624401144,0.002746751,0
Consumer Staples,394807.2125,0,183044974.9,366122198.5,1.03E-05,25.62351832,0.126577091,0
Consumer Staples,28631222.5,290861.7627,10593593166,5995215008,0.001929664,2253.8481,12.30695896,7.866426917
Consumer Staples,7479919.169,23348.87359,2520370997,971294967.4,0.000152258,530.3471577,3.008684633,0
Consumer Staples,5205949.309,526.4429479,1929346.312,102033.3511,2.72E-06,48.88952152,0.024226523,0.997191748
Consumer Staples,26022706.17,818541.6793,7286667998,2129533931,0.000982658,1722.772354,9.424596497,4.931554696
Consumer Staples,30000372.52,1384282.085,15064033262,4267584859,0.003919827,4430.009768,10.87848955,44.64795997
Consumer Staples,11239.22058,0,27001852.34,81687828.32,9.30E-06,2.747365032,0.009460813,0
Consumer Staples,393928.008,74648.55988,69788335.6,425167367.8,5.28E-05,27.0288158,0.138591202,0
Consumer Staples,512288.7634,31464.75645,83444340.65,26407868.94,6.97E-05,47.07508099,0.21478711,0.124880229
Consumer Staples,1006410.499,41936.50226,246911688.1,402009048.3,0.000149864,134.1348951,0.378944267,1.503461737
Consumer Staples,55370.67649,5314.170727,4045624.32,11506838.92,7.62E-06,7.723292882,0.020460645,0.221598166
Consumer Staples,333955.3062,42429.56181,118005984.9,67312040.97,3.78E-05,30.47492924,0.130698768,1.122705519
Consumer Staples,1305665.936,19523.43385,720544413.4,117648898.6,7.79E-05,111.6657654,0.52751167,0.234473521
Consumer Staples,5619.61029,0,21516813.45,18400088.67,1.41E-06,1.248802287,0.003829902,0
Consumer Staples,2313907.873,95510.46893,1479488728,1896102537,0.000242413,214.3877288,0.843575618,2.057542782
Consumer Staples,652712.2753,1025.713035,47950531.3,3074819.697,1.26E-06,18.47119275,0.150503698,0
Consumer Staples,648085.907,2167.204741,82735881.75,15644555.76,0.000100536,33.40062082,0.188694123,0
Consumer Staples,1942778.892,68023.87843,467880751.4,45035788.57,9.20E-05,230.4453349,0.907881161,0.378344636
Consumer Staples,41046.45183,0,19797361.06,1337905.936,5.85E-07,1.520138366,0.012670298,0
Consumer Staples,3017587.636,16953.23698,660547015.9,236598894.3,0.000148808,196.9439461,1.162605288,0.156270519
Consumer Staples,1073848.098,6737.355169,662128434.2,235861944.1,2.65E-05,71.7896445,0.404345771,0.221598166
Consumer Staples,1112413.721,0,122499876.1,43342692.87,1.94E-05,120.2560891,0.510328928,0.221598166
Consumer Staples,507588.8252,7601.76261,283381365.3,71737888.12,6.30E-05,71.73194476,0.208496406,0.443196332
Consumer Staples,15483.00657,5315.676077,35484336.85,44968202.09,3.02E-05,1.34440101,0.009100995,0
Consumer Staples,512546.2734,4132.37719,14609191.99,29453013.17,0.000174621,54.24772561,0.161025594,4.241061617
Consumer Staples,221048.6212,0,86492362.1,53083241.62,9.36E-06,18.63348771,0.08660414,0.047153178
Consumer Staples,152170.3872,0,86728540.9,364579012.7,2.37E-05,50.3613232,0.090008288,0
Consumer Staples,1169768.604,262472.0897,141629408.1,77310715.35,0.000116851,138.9279696,0.365430044,1.281863571
Consumer Staples,542964.1643,52570.65131,447852773.3,8729349.643,5.34E-06,38.39819856,0.18254779,0.221598166
Consumer Staples,30966.01315,0,23567387.82,3749570.624,2.45E-05,2.473492539,0.011072179,0
Consumer Staples,448356.945,0,201469247.8,20497717.38,2.91E-05,46.73652777,0.280311724,0
Consumer Staples,2060442.107,20361.67655,718892601.9,476681854.2,0.000159247,261.7959873,1.014462515,0
Consumer Staples,1310370.966,309.4287293,296173642.9,55234078.51,3.44E-05,88.89432644,0.409312669,0.775593582
Consumer Staples,2650392.379,25990.84187,804329386.2,173734698.4,0.000691099,454.8626191,1.42257007,1.28186357
Consumer Staples,23970.57855,0,85867969.34,5178738.138,1.05E-06,4.025670299,0.01069288,0
Consumer Staples,33833.97484,0,60363553.62,18488519.74,1.45E-06,3.822149112,0.008133874,0
Consumer Staples,5619.610292,0,1689860.648,267072.666,6.18E-07,1.311242402,0.00280752,0
Consumer Staples,3950902.224,12974.16509,1253179394,86040390.47,3.85E-05,311.804487,1.407344415,5.265782114
Consumer Staples,14107.18227,61458.48659,350878.1118,235077.3576,2.69E-05,2.94760905,0.007257818,0
Consumer Staples,36585.62344,14773.93839,8016484.975,2914857.891,2.91E-06,4.030618295,0.014667234,0
Consumer Staples,15483.00657,0,25753282.8,1483653.466,3.78E-07,4.707342086,0.008937906,0.172033406
Consumer Staples,5619.610292,0,24940306.02,1372741.169,1.40E-07,1.748323202,0.003272585,0.062440114
Consumer Staples,26722.22716,22615.54796,37869428.14,2988661.107,1.29E-06,6.065737666,0.012072352,0.172033406
Consumer Staples,5619.610292,0,20852848.26,1420026.942,1.40E-07,1.748323202,0.003272585,0.062440114
Consumer Staples,5619.610292,0,12151457.67,408325.8166,1.41E-07,1.810763316,0.003278575,0.062440114
Consumer Staples,101043.4967,0,382184354.1,55206441.5,1.56E-05,27.00737256,0.050046935,0
Consumer Staples,11239.22058,0,1690611.677,7420164.399,2.18E-06,2.747365031,0.00519154,0
Consumer Staples,1089438.66,0,362752733.1,46690812.87,1.52E-05,99.18226551,0.471489514,0.221598166
Consumer Staples,216028.6357,3712.540416,66275010.05,778006.8354,2.14E-05,16.86041642,0.087881178,0.221598166
Consumer Staples,151353.72,10719.145,94502341.4,76265947.87,1.09E-05,12.74524712,0.056455966,0.047153178
Consumer Staples,476861.9219,5812.514498,197754924.7,79611418.12,3.72E-05,45.04249957,0.164066337,0
Consumer Staples,2294893.351,3481.303792,558943543.2,121472101,0.000169442,200.4289406,0.971304624,1.201724937
Consumer Staples,196467.383,0,67043583.21,64736500.36,8.59E-05,34.42801385,0.137347245,2.120530808
Consumer Staples,682624.787,200165.8477,104131664.2,16809127.3,2.93E-05,49.91666004,0.268481724,0.062440114
Consumer Staples,2061878.756,4122.979853,511407872.6,98207502.87,4.43E-05,146.4849898,0.649354578,2.167050444
Consumer Staples,5619.610292,0,0,0,1.42E-07,1.498562745,0.003025608,0
Consumer Staples,5619.610292,0,779712.6859,141765.5498,1.43E-07,1.498562745,0.003055558,0.062440114
Consumer Staples,5619.610292,0,12225272.87,62309647.49,1.43E-07,1.498562745,0.003061548,0
Consumer Staples,104904.7003,0,50060572.58,71653111.17,0.000226336,10.0236328,0.044036753,0
Consumer Staples,5619.610292,0,6296441.65,8140731.312,1.40E-07,1.561002859,0.003085508,0.031220057
Consumer Staples,1044422.13,3084.283148,378553298.4,109394824.2,3.84E-05,72.81963005,0.436771027,0.062440114
Consumer Staples,166329.0719,3751.250115,90483989.37,52096518.38,7.78E-06,13.84884897,0.070722553,0
Consumer Staples,290309.4376,101971.7971,131513383.4,8065277.57,9.37E-06,22.96989496,0.097767633,0.172033406
Consumer Staples,780643.5391,0,60596084.27,3799054.532,6.94E-05,68.06398219,0.377058506,1.122705519
Consumer Staples,45073.19542,9219.522889,12525632.53,1272294.372,1.16E-06,3.238060848,0.019122619,0
Consumer Staples,631227.0761,4206.940213,156014144.1,28103200.45,2.31E-05,44.33457347,0.261278991,0.047153178
Consumer Staples,9863.396282,0,0,0,7.79E-07,0.377225421,0.000866103,0.023576589
Consumer Staples,9863.396282,28303.19979,669778.4976,101959.0403,7.52E-07,2.036411738,0.004178663,0
Consumer Staples,30966.01315,36402.60975,5272584.847,1743638.04,2.18E-06,4.265091816,0.009773906,0
Consumer Staples,36585.62343,96408.48095,30570480.94,1003595.818,2.92E-06,4.177247298,0.011526662,0.062440114
Consumer Staples,557288.3889,49654.45975,239890526.5,24080140.75,3.07E-05,41.65526009,0.204659528,1.060265404
Consumer Staples,41046.45183,0,257780.7452,41524.08277,2.05E-05,4.67595077,0.0168902,0.109593292
Consumer Staples,23970.57855,0,25464729.55,5330551.377,9.56E-07,5.970360417,0.014901279,0
Consumer Staples,5619.610293,0,1204308.96,133475.2978,2.29E-07,1.43612263,0.003492972,0
Consumer Staples,5619.610293,0,18029562.04,3417407.402,2.44E-07,1.561002859,0.003513163,0
Consumer Staples,5619.610291,0,2695382.637,923872.1739,2.30E-07,1.43612263,0.003473797,0
Consumer Staples,5619.610291,0,4633419.636,1341922.351,2.34E-07,1.498562744,0.003490409,0
Consumer Staples,15483.00657,0,9155279.569,121640322.7,8.75E-06,4.988968785,0.0160042,0
Consumer Staples,5619.610292,0,1275096.444,6147181.304,1.30E-06,1.810763316,0.005794764,0
Consumer Staples,120770.2892,0,16192368.45,24991138.63,8.68E-06,18.76100921,0.084466329,0
Consumer Staples,11239.22059,0,76412.22947,60663.76725,3.01E-07,2.372724346,0.005642194,0
Consumer Staples,9863.396282,0,714.3324586,3533.98758,2.24E-08,0.876746336,0.001413123,0
Consumer Staples,9863.396282,0,58977548.16,1133982.189,1.09E-06,1.863085964,0.006506838,0
Consumer Staples,21894538.93,523454.6179,3673922885,1692808539,0.001044397,1587.59518,8.72054102,0.697617612
Consumer Staples,1138929.939,0,382444515.3,75038120.07,3.15E-05,89.29464969,0.439752126,0.284038281
Consumer Staples,29590.18885,0,31959486.2,954007.6461,8.27E-07,2.035119371,0.013267695,0
Consumer Staples,742836.5987,968.3761959,151825654.8,4280148.098,7.26E-06,53.88584759,0.259891092,0
Consumer Staples,174599.6015,8732.224629,50139782.89,6408732.873,4.39E-06,11.61745175,0.068754266,0
Consumer Staples,471369.6595,3394.885859,114874136.4,14524938.91,1.04E-05,33.98292705,0.185972634,0
Consumer Staples,293052.3269,0,40925462.39,7882558.675,1.07E-05,21.4149495,0.120336899,0
Consumer Staples,19726.79256,0,50687924.63,1531758.956,2.55E-06,3.299208594,0.009490325,0
Consumer Staples,15483.00657,0,7743712.079,1996735.082,1.06E-06,2.408467689,0.008665675,0
